id,revsports_match_url,fixture_date,home_team_id,away_team_id,venue_id,pitch_id,division_id,season_id,status,home_score,away_score,round_number
c39c1181-c703-463d-92ac-2df115edbabb,https://www.revolutionise.com.au/wimmeraha/game/2560784,2026-07-25T15:30:00+00:00,0722b549-e687-4ec3-a5ae-bb7d330aa46b,5fc795d3-2509-4bab-ba5b-e30380232906,88fdedb3-bf2d-4807-9b34-2889234ddc2d,,,,SCHEDULED,,,11
93be0bf8-7be2-4090-9572-cae58af5191a,https://www.revolutionise.com.au/wimmeraha/game/2560766,2026-07-18T14:00:00+00:00,0722b549-e687-4ec3-a5ae-bb7d330aa46b,70b1f21a-62f1-4f86-ab5d-3e756f231756,771036eb-e9a3-4b56-b442-ee20f2a4bb11,,,,SCHEDULED,,,10
c6a3db55-bc41-4aac-ab56-99cfb70afa67,https://www.revolutionise.com.au/wimmeraha/game/2560772,2026-07-18T15:30:00+00:00,7d9b535e-3474-4deb-b7da-745d70b7f874,468f42a3-49fe-4b74-bbd7-af2a3b38b278,771036eb-e9a3-4b56-b442-ee20f2a4bb11,,,,SCHEDULED,,,10
cdf9fcd4-e9a7-4d04-9298-7733ae804e14,https://www.revolutionise.com.au/wimmeraha/game/2560782,2026-07-25T12:30:00+00:00,70b1f21a-62f1-4f86-ab5d-3e756f231756,468f42a3-49fe-4b74-bbd7-af2a3b38b278,88fdedb3-bf2d-4807-9b34-2889234ddc2d,,,,SCHEDULED,,,11
41fa5e20-6308-46a6-baee-c8ddfc65399e,https://www.revolutionise.com.au/wimmeraha/game/2560778,2026-07-25T14:00:00+00:00,7d9b535e-3474-4deb-b7da-745d70b7f874,95148f35-53f2-4be2-94e0-61bb38a4f803,88fdedb3-bf2d-4807-9b34-2889234ddc2d,,,,SCHEDULED,,,11
